S,D,SD,seed,miss,method,rho,top_misrank
0.2,2.0,0.4,9,mcar,avg,0.9879,0
0.2,2.0,0.4,10,biased,avg,1.0,0
0.2,2.0,0.4,10,biased,irt,1.0,0
0.2,2.0,0.4,10,mcar,avg,1.0,0
0.2,2.0,0.4,11,biased,avg,1.0,0
0.2,2.0,0.4,11,biased,irt,1.0,0
0.2,2.0,0.4,11,mcar,avg,1.0,0
0.2,2.0,0.4,12,biased,avg,1.0,0
0.2,2.0,0.4,12,biased,irt,1.0,0
0.2,2.0,0.4,12,mcar,avg,1.0,0
0.2,2.0,0.4,13,biased,avg,1.0,0
0.2,2.0,0.4,13,biased,irt,1.0,0
0.2,2.0,0.4,13,mcar,avg,1.0,0
0.2,2.0,0.4,14,biased,avg,1.0,0
0.2,2.0,0.4,14,biased,irt,1.0,0
0.2,2.0,0.4,14,mcar,avg,1.0,0
0.2,2.5,0.5,0,biased,avg,1.0,0
0.2,2.5,0.5,0,biased,irt,1.0,0
0.2,2.5,0.5,0,mcar,avg,0.9879,0
0.2,2.5,0.5,1,biased,avg,1.0,0
0.2,2.5,0.5,1,biased,irt,1.0,0
0.2,2.5,0.5,1,mcar,avg,1.0,0
0.2,2.5,0.5,2,biased,avg,0.9879,0
0.2,2.5,0.5,2,biased,irt,1.0,0
0.2,2.5,0.5,2,mcar,avg,0.9879,0
0.2,2.5,0.5,3,biased,avg,1.0,0
0.2,2.5,0.5,3,biased,irt,1.0,0
0.2,2.5,0.5,3,mcar,avg,0.9758,0
0.2,2.5,0.5,4,biased,avg,0.9636,0
0.2,2.5,0.5,4,biased,irt,1.0,0
0.2,2.5,0.5,4,mcar,avg,1.0,0
0.2,2.5,0.5,5,biased,avg,0.9879,0
0.2,2.5,0.5,5,biased,irt,1.0,0
0.2,2.5,0.5,5,mcar,avg,1.0,0
0.2,2.5,0.5,6,biased,avg,1.0,0
0.2,2.5,0.5,6,biased,irt,1.0,0
0.2,2.5,0.5,6,mcar,avg,0.9758,1
0.2,2.5,0.5,7,biased,avg,1.0,0
0.2,2.5,0.5,7,biased,irt,1.0,0
0.2,2.5,0.5,7,mcar,avg,1.0,0
0.2,2.5,0.5,8,biased,avg,0.9879,0
0.2,2.5,0.5,8,biased,irt,1.0,0
0.2,2.5,0.5,8,mcar,avg,1.0,0
0.2,2.5,0.5,9,biased,avg,1.0,0
0.2,2.5,0.5,9,biased,irt,1.0,0
0.2,2.5,0.5,9,mcar,avg,0.9879,0
0.2,2.5,0.5,10,biased,avg,1.0,0
0.2,2.5,0.5,10,biased,irt,1.0,0
0.2,2.5,0.5,10,mcar,avg,0.9879,0
0.2,2.5,0.5,11,biased,avg,0.9879,0
0.2,2.5,0.5,11,biased,irt,1.0,0
0.2,2.5,0.5,11,mcar,avg,1.0,0
0.2,2.5,0.5,12,biased,avg,0.9879,0
0.2,2.5,0.5,12,biased,irt,1.0,0
0.2,2.5,0.5,12,mcar,avg,1.0,0
0.2,2.5,0.5,13,biased,avg,1.0,0
0.2,2.5,0.5,13,biased,irt,1.0,0
0.2,2.5,0.5,13,mcar,avg,1.0,0
0.2,2.5,0.5,14,biased,avg,1.0,0
0.2,2.5,0.5,14,biased,irt,1.0,0
0.2,2.5,0.5,14,mcar,avg,1.0,0
0.2,3.0,0.6,0,biased,avg,1.0,0
0.2,3.0,0.6,0,biased,irt,1.0,0
0.2,3.0,0.6,0,mcar,avg,0.9879,0
0.2,3.0,0.6,1,biased,avg,0.9879,0
0.2,3.0,0.6,1,biased,irt,1.0,0
0.2,3.0,0.6,1,mcar,avg,1.0,0
0.2,3.0,0.6,2,biased,avg,0.9636,0
0.2,3.0,0.6,2,biased,irt,1.0,0
0.2,3.0,0.6,2,mcar,avg,1.0,0
0.2,3.0,0.6,3,biased,avg,0.9879,0
0.2,3.0,0.6,3,biased,irt,1.0,0
0.2,3.0,0.6,3,mcar,avg,0.9636,0
0.2,3.0,0.6,4,biased,avg,0.9879,0
0.2,3.0,0.6,4,biased,irt,1.0,0
0.2,3.0,0.6,4,mcar,avg,1.0,0
0.2,3.0,0.6,5,biased,avg,0.9879,0
0.2,3.0,0.6,5,biased,irt,1.0,0
0.2,3.0,0.6,5,mcar,avg,0.9879,0
0.2,3.0,0.6,6,biased,avg,1.0,0
0.2,3.0,0.6,6,biased,irt,1.0,0
0.2,3.0,0.6,6,mcar,avg,1.0,0
0.2,3.0,0.6,7,biased,avg,0.9879,0
0.2,3.0,0.6,7,biased,irt,1.0,0
0.2,3.0,0.6,7,mcar,avg,1.0,0
0.2,3.0,0.6,8,biased,avg,1.0,0
0.2,3.0,0.6,8,biased,irt,1.0,0
0.2,3.0,0.6,8,mcar,avg,0.9758,0
0.2,3.0,0.6,9,biased,avg,0.9879,0
0.2,3.0,0.6,9,biased,irt,1.0,0
0.2,3.0,0.6,9,mcar,avg,1.0,0
0.2,3.0,0.6,10,biased,avg,1.0,0
0.2,3.0,0.6,10,biased,irt,1.0,0
0.2,3.0,0.6,10,mcar,avg,1.0,0
0.2,3.0,0.6,11,biased,avg,0.9879,0
0.2,3.0,0.6,11,biased,irt,1.0,0
0.2,3.0,0.6,11,mcar,avg,0.9879,0
0.2,3.0,0.6,12,biased,avg,1.0,0
0.2,3.0,0.6,12,biased,irt,1.0,0
0.2,3.0,0.6,12,mcar,avg,0.9879,0
0.2,3.0,0.6,13,biased,avg,1.0,0
0.2,3.0,0.6,13,biased,irt,1.0,0
0.2,3.0,0.6,13,mcar,avg,0.9758,0
0.2,3.0,0.6,14,biased,avg,1.0,0
0.2,3.0,0.6,14,biased,irt,1.0,0
0.2,3.0,0.6,14,mcar,avg,0.9879,0
0.2,3.5,0.7,0,biased,avg,0.9879,0
0.2,3.5,0.7,0,biased,irt,1.0,0
0.2,3.5,0.7,0,mcar,avg,0.9515,0
0.2,3.5,0.7,1,biased,avg,0.9879,0
0.2,3.5,0.7,1,biased,irt,1.0,0
0.2,3.5,0.7,1,mcar,avg,0.9879,0
0.2,3.5,0.7,2,biased,avg,1.0,0
0.2,3.5,0.7,2,biased,irt,1.0,0
0.2,3.5,0.7,2,mcar,avg,0.9879,0
0.2,3.5,0.7,3,biased,avg,1.0,0
0.2,3.5,0.7,3,biased,irt,1.0,0
0.2,3.5,0.7,3,mcar,avg,0.9879,0
0.2,3.5,0.7,4,biased,avg,1.0,0
0.2,3.5,0.7,4,biased,irt,1.0,0
0.2,3.5,0.7,4,mcar,avg,1.0,0
0.2,3.5,0.7,5,biased,avg,1.0,0
0.2,3.5,0.7,5,biased,irt,1.0,0
0.2,3.5,0.7,5,mcar,avg,0.9758,0
0.2,3.5,0.7,6,biased,avg,0.9879,0
0.2,3.5,0.7,6,biased,irt,1.0,0
0.2,3.5,0.7,6,mcar,avg,1.0,0
0.2,3.5,0.7,7,biased,avg,1.0,0
0.2,3.5,0.7,7,biased,irt,1.0,0
0.2,3.5,0.7,7,mcar,avg,0.9879,0
0.2,3.5,0.7,8,biased,avg,1.0,0
0.2,3.5,0.7,8,biased,irt,1.0,0
0.2,3.5,0.7,8,mcar,avg,1.0,0
0.2,3.5,0.7,9,biased,avg,0.9879,0
0.2,3.5,0.7,9,biased,irt,1.0,0
0.2,3.5,0.7,9,mcar,avg,1.0,0
0.2,3.5,0.7,10,biased,avg,0.9758,1
0.2,3.5,0.7,10,biased,irt,1.0,0
0.2,3.5,0.7,10,mcar,avg,0.9636,0
0.2,3.5,0.7,11,biased,avg,0.9879,0
0.2,3.5,0.7,11,biased,irt,1.0,0
0.2,3.5,0.7,11,mcar,avg,0.9879,0
0.2,3.5,0.7,12,biased,avg,1.0,0
0.2,3.5,0.7,12,biased,irt,1.0,0
0.2,3.5,0.7,12,mcar,avg,1.0,0
0.2,3.5,0.7,13,biased,avg,0.9879,0
0.2,3.5,0.7,13,biased,irt,1.0,0
0.2,3.5,0.7,13,mcar,avg,0.9758,0
0.2,3.5,0.7,14,biased,avg,0.9879,0
0.2,3.5,0.7,14,biased,irt,1.0,0
0.2,3.5,0.7,14,mcar,avg,1.0,0
0.2,4.0,0.8,0,biased,avg,1.0,0
0.2,4.0,0.8,0,biased,irt,1.0,0
0.2,4.0,0.8,0,mcar,avg,0.9879,1
0.2,4.0,0.8,1,biased,avg,0.9879,0
0.2,4.0,0.8,1,biased,irt,1.0,0
0.2,4.0,0.8,1,mcar,avg,0.9879,0
0.2,4.0,0.8,2,biased,avg,0.9515,0
0.2,4.0,0.8,2,biased,irt,1.0,0
0.2,4.0,0.8,2,mcar,avg,0.9879,0
0.2,4.0,0.8,3,biased,avg,1.0,0
0.2,4.0,0.8,3,biased,irt,1.0,0
0.2,4.0,0.8,3,mcar,avg,0.9879,0
0.2,4.0,0.8,4,biased,avg,1.0,0
0.2,4.0,0.8,4,biased,irt,1.0,0
0.2,4.0,0.8,4,mcar,avg,0.9636,0
0.2,4.0,0.8,5,biased,avg,0.9636,0
0.2,4.0,0.8,5,biased,irt,1.0,0
0.2,4.0,0.8,5,mcar,avg,1.0,0
0.2,4.0,0.8,6,biased,avg,0.9636,0
0.2,4.0,0.8,6,biased,irt,1.0,0
0.2,4.0,0.8,6,mcar,avg,0.9758,0
0.2,4.0,0.8,7,biased,avg,0.9879,0
0.2,4.0,0.8,7,biased,irt,1.0,0
0.2,4.0,0.8,7,mcar,avg,0.9758,0
0.2,4.0,0.8,8,biased,avg,0.9879,0
0.2,4.0,0.8,8,biased,irt,1.0,0
0.2,4.0,0.8,8,mcar,avg,0.9636,0
0.2,4.0,0.8,9,biased,avg,0.9758,0
0.2,4.0,0.8,9,biased,irt,1.0,0
0.2,4.0,0.8,9,mcar,avg,0.9758,1
0.2,4.0,0.8,10,biased,avg,0.9879,0
0.2,4.0,0.8,10,biased,irt,1.0,0
0.2,4.0,0.8,10,mcar,avg,0.9879,0
0.2,4.0,0.8,11,biased,avg,0.9879,0
0.2,4.0,0.8,11,biased,irt,1.0,0
0.2,4.0,0.8,11,mcar,avg,0.9758,0
0.2,4.0,0.8,12,biased,avg,0.9758,0
0.2,4.0,0.8,12,biased,irt,1.0,0
0.2,4.0,0.8,12,mcar,avg,0.9515,0
0.2,4.0,0.8,13,biased,avg,0.9879,0
0.2,4.0,0.8,13,biased,irt,1.0,0
0.2,4.0,0.8,13,mcar,avg,1.0,0
0.2,4.0,0.8,14,biased,avg,0.9879,0
0.2,4.0,0.8,14,biased,irt,1.0,0
0.2,4.0,0.8,14,mcar,avg,0.9879,0
0.2,4.5,0.9,0,biased,avg,0.9879,0
0.2,4.5,0.9,0,biased,irt,1.0,0
0.2,4.5,0.9,0,mcar,avg,0.9636,0
0.2,4.5,0.9,1,biased,avg,0.9758,0
0.2,4.5,0.9,1,biased,irt,1.0,0
0.2,4.5,0.9,1,mcar,avg,0.9879,0
0.2,4.5,0.9,2,biased,avg,0.9879,0
0.2,4.5,0.9,2,biased,irt,1.0,0
0.2,4.5,0.9,2,mcar,avg,0.9879,0
0.2,4.5,0.9,3,biased,avg,0.9636,0
0.2,4.5,0.9,3,biased,irt,1.0,0
0.2,4.5,0.9,3,mcar,avg,0.9879,0
0.2,4.5,0.9,4,biased,avg,1.0,0
0.2,4.5,0.9,4,biased,irt,1.0,0
0.2,4.5,0.9,4,mcar,avg,0.9758,0
0.2,4.5,0.9,5,biased,avg,0.9879,0
0.2,4.5,0.9,5,biased,irt,1.0,0
0.2,4.5,0.9,5,mcar,avg,1.0,0
0.2,4.5,0.9,6,biased,avg,0.9636,0
0.2,4.5,0.9,6,biased,irt,1.0,0
0.2,4.5,0.9,6,mcar,avg,0.9515,0
0.2,4.5,0.9,7,biased,avg,0.9515,0
0.2,4.5,0.9,7,biased,irt,1.0,0
0.2,4.5,0.9,7,mcar,avg,0.9758,0
0.2,4.5,0.9,8,biased,avg,1.0,0
0.2,4.5,0.9,8,biased,irt,1.0,0
0.2,4.5,0.9,8,mcar,avg,0.9879,0
0.2,4.5,0.9,9,biased,avg,0.9879,0
0.2,4.5,0.9,9,biased,irt,1.0,0
0.2,4.5,0.9,9,mcar,avg,0.9394,0
0.2,4.5,0.9,10,biased,avg,0.9394,0
0.2,4.5,0.9,10,biased,irt,1.0,0
0.2,4.5,0.9,10,mcar,avg,0.9758,0
0.2,4.5,0.9,11,biased,avg,0.9879,0
0.2,4.5,0.9,11,biased,irt,1.0,0
0.2,4.5,0.9,11,mcar,avg,0.9515,0
0.2,4.5,0.9,12,biased,avg,0.9879,1
0.2,4.5,0.9,12,biased,irt,1.0,0
0.2,4.5,0.9,12,mcar,avg,0.9879,0
0.2,4.5,0.9,13,biased,avg,0.9879,0
0.2,4.5,0.9,13,biased,irt,1.0,0
0.2,4.5,0.9,13,mcar,avg,0.9758,0
0.2,4.5,0.9,14,biased,avg,1.0,0
0.2,4.5,0.9,14,biased,irt,1.0,0
0.2,4.5,0.9,14,mcar,avg,0.9515,0
0.2,5.0,1.0,0,biased,avg,0.9636,0
0.2,5.0,1.0,0,biased,irt,1.0,0
0.2,5.0,1.0,0,mcar,avg,0.9636,0
0.2,5.0,1.0,1,biased,avg,0.9394,0
0.2,5.0,1.0,1,biased,irt,1.0,0
0.2,5.0,1.0,1,mcar,avg,0.9879,0
0.2,5.0,1.0,2,biased,avg,0.9879,0
0.2,5.0,1.0,2,biased,irt,1.0,0
0.2,5.0,1.0,2,mcar,avg,1.0,0
0.2,5.0,1.0,3,biased,avg,0.9758,0
0.2,5.0,1.0,3,biased,irt,1.0,0
0.2,5.0,1.0,3,mcar,avg,0.9636,0
0.2,5.0,1.0,4,biased,avg,0.9879,0
0.2,5.0,1.0,4,biased,irt,1.0,0
0.2,5.0,1.0,4,mcar,avg,0.9636,0
0.2,5.0,1.0,5,biased,avg,0.9273,0
0.2,5.0,1.0,5,biased,irt,1.0,0
0.2,5.0,1.0,5,mcar,avg,0.9879,0
0.2,5.0,1.0,6,biased,avg,0.9636,0
0.2,5.0,1.0,6,biased,irt,1.0,0
0.2,5.0,1.0,6,mcar,avg,0.9879,0
0.2,5.0,1.0,7,biased,avg,0.9636,0
0.2,5.0,1.0,7,biased,irt,1.0,0
0.2,5.0,1.0,7,mcar,avg,0.9636,0
0.2,5.0,1.0,8,biased,avg,0.9758,1
0.2,5.0,1.0,8,biased,irt,1.0,0
0.2,5.0,1.0,8,mcar,avg,0.9758,0
0.2,5.0,1.0,9,biased,avg,0.9758,0
0.2,5.0,1.0,9,biased,irt,1.0,0
0.2,5.0,1.0,9,mcar,avg,0.9394,0
0.2,5.0,1.0,10,biased,avg,0.9758,0
0.2,5.0,1.0,10,biased,irt,1.0,0
0.2,5.0,1.0,10,mcar,avg,0.9758,0
0.2,5.0,1.0,11,biased,avg,1.0,0
0.2,5.0,1.0,11,biased,irt,1.0,0
0.2,5.0,1.0,11,mcar,avg,0.9879,0
0.2,5.0,1.0,12,biased,avg,0.9515,0
0.2,5.0,1.0,12,biased,irt,1.0,0
0.2,5.0,1.0,12,mcar,avg,0.9879,0
0.2,5.0,1.0,13,biased,avg,1.0,0
0.2,5.0,1.0,13,biased,irt,1.0,0
0.2,5.0,1.0,13,mcar,avg,0.9879,0
0.2,5.0,1.0,14,biased,avg,0.9879,0
0.2,5.0,1.0,14,biased,irt,1.0,0
0.2,5.0,1.0,14,mcar,avg,0.9515,0
0.25,0.5,0.125,0,biased,avg,1.0,0
0.25,0.5,0.125,0,biased,irt,1.0,0
0.25,0.5,0.125,0,mcar,avg,1.0,0
0.25,0.5,0.125,1,biased,avg,1.0,0
0.25,0.5,0.125,1,biased,irt,1.0,0
0.25,0.5,0.125,1,mcar,avg,0.9879,0
0.25,0.5,0.125,2,biased,avg,1.0,0
0.25,0.5,0.125,2,biased,irt,1.0,0
0.25,0.5,0.125,2,mcar,avg,1.0,0
0.25,0.5,0.125,3,biased,avg,1.0,0
0.25,0.5,0.125,3,biased,irt,1.0,0
0.25,0.5,0.125,3,mcar,avg,1.0,0
0.25,0.5,0.125,4,biased,avg,1.0,0
0.25,0.5,0.125,4,biased,irt,1.0,0
0.25,0.5,0.125,4,mcar,avg,1.0,0
0.25,0.5,0.125,5,biased,avg,1.0,0
0.25,0.5,0.125,5,biased,irt,1.0,0
0.25,0.5,0.125,5,mcar,avg,0.9879,1
0.25,0.5,0.125,6,biased,avg,1.0,0
0.25,0.5,0.125,6,biased,irt,1.0,0
0.25,0.5,0.125,6,mcar,avg,1.0,0
0.25,0.5,0.125,7,biased,avg,1.0,0
0.25,0.5,0.125,7,biased,irt,1.0,0
0.25,0.5,0.125,7,mcar,avg,1.0,0
0.25,0.5,0.125,8,biased,avg,1.0,0
0.25,0.5,0.125,8,biased,irt,1.0,0
0.25,0.5,0.125,8,mcar,avg,1.0,0
0.25,0.5,0.125,9,biased,avg,1.0,0
0.25,0.5,0.125,9,biased,irt,1.0,0
0.25,0.5,0.125,9,mcar,avg,1.0,0
0.25,0.5,0.125,10,biased,avg,1.0,0
0.25,0.5,0.125,10,biased,irt,1.0,0
0.25,0.5,0.125,10,mcar,avg,1.0,0
0.25,0.5,0.125,11,biased,avg,1.0,0
0.25,0.5,0.125,11,biased,irt,1.0,0
0.25,0.5,0.125,11,mcar,avg,1.0,0
0.25,0.5,0.125,12,biased,avg,1.0,0
0.25,0.5,0.125,12,biased,irt,1.0,0
0.25,0.5,0.125,12,mcar,avg,1.0,0
0.25,0.5,0.125,13,biased,avg,1.0,0
0.25,0.5,0.125,13,biased,irt,1.0,0
0.25,0.5,0.125,13,mcar,avg,1.0,0
0.25,0.5,0.125,14,biased,avg,1.0,0
0.25,0.5,0.125,14,biased,irt,1.0,0
0.25,0.5,0.125,14,mcar,avg,0.9879,0
0.25,1.0,0.25,0,biased,avg,0.9879,0
0.25,1.0,0.25,0,biased,irt,1.0,0
0.25,1.0,0.25,0,mcar,avg,1.0,0
0.25,1.0,0.25,1,biased,avg,0.9879,0
0.25,1.0,0.25,1,biased,irt,1.0,0
0.25,1.0,0.25,1,mcar,avg,0.9879,0
0.25,1.0,0.25,2,biased,avg,1.0,0
0.25,1.0,0.25,2,biased,irt,1.0,0
0.25,1.0,0.25,2,mcar,avg,1.0,0
0.25,1.0,0.25,3,biased,avg,0.9879,0
0.25,1.0,0.25,3,biased,irt,1.0,0
0.25,1.0,0.25,3,mcar,avg,1.0,0
0.25,1.0,0.25,4,biased,avg,1.0,0
0.25,1.0,0.25,4,biased,irt,1.0,0
0.25,1.0,0.25,4,mcar,avg,1.0,0
0.25,1.0,0.25,5,biased,avg,1.0,0
0.25,1.0,0.25,5,biased,irt,1.0,0
0.25,1.0,0.25,5,mcar,avg,1.0,0
0.25,1.0,0.25,6,biased,avg,0.9879,0
0.25,1.0,0.25,6,biased,irt,1.0,0
0.25,1.0,0.25,6,mcar,avg,1.0,0
0.25,1.0,0.25,7,biased,avg,1.0,0
0.25,1.0,0.25,7,biased,irt,1.0,0
0.25,1.0,0.25,7,mcar,avg,1.0,0
0.25,1.0,0.25,8,biased,avg,1.0,0
0.25,1.0,0.25,8,biased,irt,1.0,0
0.25,1.0,0.25,8,mcar,avg,1.0,0
0.25,1.0,0.25,9,biased,avg,1.0,0
0.25,1.0,0.25,9,biased,irt,1.0,0
0.25,1.0,0.25,9,mcar,avg,1.0,0
0.25,1.0,0.25,10,biased,avg,0.9879,0
0.25,1.0,0.25,10,biased,irt,1.0,0
0.25,1.0,0.25,10,mcar,avg,1.0,0
0.25,1.0,0.25,11,biased,avg,1.0,0
0.25,1.0,0.25,11,biased,irt,1.0,0
0.25,1.0,0.25,11,mcar,avg,0.9879,0
0.25,1.0,0.25,12,biased,avg,1.0,0
0.25,1.0,0.25,12,biased,irt,1.0,0
0.25,1.0,0.25,12,mcar,avg,1.0,0
0.25,1.0,0.25,13,biased,avg,1.0,0
0.25,1.0,0.25,13,biased,irt,1.0,0
0.25,1.0,0.25,13,mcar,avg,1.0,0
0.25,1.0,0.25,14,biased,avg,1.0,0
0.25,1.0,0.25,14,biased,irt,1.0,0
0.25,1.0,0.25,14,mcar,avg,1.0,0
0.25,1.5,0.375,0,biased,avg,1.0,0
0.25,1.5,0.375,0,biased,irt,1.0,0
0.25,1.5,0.375,0,mcar,avg,0.9879,0
0.25,1.5,0.375,1,biased,avg,1.0,0
0.25,1.5,0.375,1,biased,irt,1.0,0
0.25,1.5,0.375,1,mcar,avg,0.9879,0
0.25,1.5,0.375,2,biased,avg,1.0,0
0.25,1.5,0.375,2,biased,irt,1.0,0
0.25,1.5,0.375,2,mcar,avg,1.0,0
0.25,1.5,0.375,3,biased,avg,1.0,0
0.25,1.5,0.375,3,biased,irt,1.0,0
0.25,1.5,0.375,3,mcar,avg,1.0,0
0.25,1.5,0.375,4,biased,avg,1.0,0
0.25,1.5,0.375,4,biased,irt,1.0,0
0.25,1.5,0.375,4,mcar,avg,1.0,0
0.25,1.5,0.375,5,biased,avg,0.9879,0
0.25,1.5,0.375,5,biased,irt,1.0,0
0.25,1.5,0.375,5,mcar,avg,1.0,0
0.25,1.5,0.375,6,biased,avg,1.0,0
0.25,1.5,0.375,6,biased,irt,1.0,0
0.25,1.5,0.375,6,mcar,avg,1.0,0
0.25,1.5,0.375,7,biased,avg,0.9879,0
0.25,1.5,0.375,7,biased,irt,1.0,0
0.25,1.5,0.375,7,mcar,avg,1.0,0
0.25,1.5,0.375,8,biased,avg,1.0,0
0.25,1.5,0.375,8,biased,irt,1.0,0
0.25,1.5,0.375,8,mcar,avg,1.0,0
0.25,1.5,0.375,9,biased,avg,1.0,0
0.25,1.5,0.375,9,biased,irt,1.0,0
0.25,1.5,0.375,9,mcar,avg,1.0,0
0.25,1.5,0.375,10,biased,avg,1.0,0
0.25,1.5,0.375,10,biased,irt,1.0,0
0.25,1.5,0.375,10,mcar,avg,1.0,0
0.25,1.5,0.375,11,biased,avg,1.0,0
0.25,1.5,0.375,11,biased,irt,1.0,0
0.25,1.5,0.375,11,mcar,avg,1.0,0
0.25,1.5,0.375,12,biased,avg,1.0,0
0.25,1.5,0.375,12,biased,irt,1.0,0
0.25,1.5,0.375,12,mcar,avg,1.0,0
0.25,1.5,0.375,13,biased,avg,0.9879,0
0.25,1.5,0.375,13,biased,irt,1.0,0
0.25,1.5,0.375,13,mcar,avg,1.0,0
0.25,1.5,0.375,14,biased,avg,1.0,0
0.25,1.5,0.375,14,biased,irt,1.0,0
0.25,1.5,0.375,14,mcar,avg,1.0,0
0.25,2.0,0.5,0,biased,avg,1.0,0
0.25,2.0,0.5,0,biased,irt,1.0,0
0.25,2.0,0.5,0,mcar,avg,1.0,0
0.25,2.0,0.5,1,biased,avg,1.0,0
0.25,2.0,0.5,1,biased,irt,1.0,0
0.25,2.0,0.5,1,mcar,avg,0.9879,0
0.25,2.0,0.5,2,biased,avg,1.0,0
0.25,2.0,0.5,2,biased,irt,1.0,0
0.25,2.0,0.5,2,mcar,avg,0.9879,0
0.25,2.0,0.5,3,biased,avg,0.9879,0
0.25,2.0,0.5,3,biased,irt,1.0,0
0.25,2.0,0.5,3,mcar,avg,1.0,0
0.25,2.0,0.5,4,biased,avg,0.9879,0
0.25,2.0,0.5,4,biased,irt,1.0,0
0.25,2.0,0.5,4,mcar,avg,0.9879,0
0.25,2.0,0.5,5,biased,avg,1.0,0
0.25,2.0,0.5,5,biased,irt,1.0,0
0.25,2.0,0.5,5,mcar,avg,1.0,0
0.25,2.0,0.5,6,biased,avg,1.0,0
0.25,2.0,0.5,6,biased,irt,1.0,0
0.25,2.0,0.5,6,mcar,avg,1.0,0
0.25,2.0,0.5,7,biased,avg,0.9879,0
0.25,2.0,0.5,7,biased,irt,1.0,0
0.25,2.0,0.5,7,mcar,avg,0.9879,0
0.25,2.0,0.5,8,biased,avg,1.0,0
0.25,2.0,0.5,8,biased,irt,1.0,0
0.25,2.0,0.5,8,mcar,avg,0.9879,0
0.25,2.0,0.5,9,biased,avg,1.0,0
0.25,2.0,0.5,9,biased,irt,1.0,0
0.25,2.0,0.5,9,mcar,avg,1.0,0
0.25,2.0,0.5,10,biased,avg,1.0,0
0.25,2.0,0.5,10,biased,irt,1.0,0
0.25,2.0,0.5,10,mcar,avg,0.9879,0
0.25,2.0,0.5,11,biased,avg,1.0,0
0.25,2.0,0.5,11,biased,irt,1.0,0
0.25,2.0,0.5,11,mcar,avg,1.0,0
0.25,2.0,0.5,12,biased,avg,1.0,0
0.25,2.0,0.5,12,biased,irt,1.0,0
0.25,2.0,0.5,12,mcar,avg,1.0,0
0.25,2.0,0.5,13,biased,avg,1.0,0
0.25,2.0,0.5,13,biased,irt,1.0,0
0.25,2.0,0.5,13,mcar,avg,0.9879,0
0.25,2.0,0.5,14,biased,avg,1.0,0
0.25,2.0,0.5,14,biased,irt,1.0,0
0.25,2.0,0.5,14,mcar,avg,0.9879,0
0.25,2.5,0.625,0,biased,avg,0.9879,0
0.25,2.5,0.625,0,biased,irt,1.0,0
0.25,2.5,0.625,0,mcar,avg,0.9879,0
0.25,2.5,0.625,1,biased,avg,1.0,0
0.25,2.5,0.625,1,biased,irt,1.0,0
0.25,2.5,0.625,1,mcar,avg,1.0,0
0.25,2.5,0.625,2,biased,avg,1.0,0
0.25,2.5,0.625,2,biased,irt,1.0,0
0.25,2.5,0.625,2,mcar,avg,1.0,0
0.25,2.5,0.625,3,biased,avg,1.0,0
0.25,2.5,0.625,3,biased,irt,1.0,0
0.25,2.5,0.625,3,mcar,avg,1.0,0
0.25,2.5,0.625,4,biased,avg,0.9879,0
0.25,2.5,0.625,4,biased,irt,1.0,0
0.25,2.5,0.625,4,mcar,avg,1.0,0
0.25,2.5,0.625,5,biased,avg,0.9758,0
0.25,2.5,0.625,5,biased,irt,1.0,0
0.25,2.5,0.625,5,mcar,avg,1.0,0
0.25,2.5,0.625,6,biased,avg,0.9879,0
0.25,2.5,0.625,6,biased,irt,1.0,0
0.25,2.5,0.625,6,mcar,avg,1.0,0
0.25,2.5,0.625,7,biased,avg,1.0,0
0.25,2.5,0.625,7,biased,irt,1.0,0
0.25,2.5,0.625,7,mcar,avg,0.9758,0
0.25,2.5,0.625,8,biased,avg,1.0,0
0.25,2.5,0.625,8,biased,irt,1.0,0
0.25,2.5,0.625,8,mcar,avg,0.9758,0
0.25,2.5,0.625,9,biased,avg,1.0,0
0.25,2.5,0.625,9,biased,irt,1.0,0
0.25,2.5,0.625,9,mcar,avg,1.0,0
0.25,2.5,0.625,10,biased,avg,1.0,0
0.25,2.5,0.625,10,biased,irt,1.0,0
0.25,2.5,0.625,10,mcar,avg,0.9879,0
0.25,2.5,0.625,11,biased,avg,1.0,0
0.25,2.5,0.625,11,biased,irt,1.0,0
0.25,2.5,0.625,11,mcar,avg,1.0,0
0.25,2.5,0.625,12,biased,avg,0.9879,0
0.25,2.5,0.625,12,biased,irt,1.0,0
0.25,2.5,0.625,12,mcar,avg,0.9879,0
0.25,2.5,0.625,13,biased,avg,0.9879,0
0.25,2.5,0.625,13,biased,irt,1.0,0
0.25,2.5,0.625,13,mcar,avg,0.9879,0
0.25,2.5,0.625,14,biased,avg,0.9879,0
0.25,2.5,0.625,14,biased,irt,1.0,0
0.25,2.5,0.625,14,mcar,avg,1.0,0
0.25,3.0,0.75,0,biased,avg,1.0,0
0.25,3.0,0.75,0,biased,irt,1.0,0
0.25,3.0,0.75,0,mcar,avg,1.0,0
0.25,3.0,0.75,1,biased,avg,1.0,0
0.25,3.0,0.75,1,biased,irt,1.0,0
0.25,3.0,0.75,1,mcar,avg,0.9879,0
0.25,3.0,0.75,2,biased,avg,1.0,0
0.25,3.0,0.75,2,biased,irt,1.0,0
0.25,3.0,0.75,2,mcar,avg,1.0,0
0.25,3.0,0.75,3,biased,avg,1.0,0
0.25,3.0,0.75,3,biased,irt,1.0,0
0.25,3.0,0.75,3,mcar,avg,0.9879,0
0.25,3.0,0.75,4,biased,avg,0.9879,0
